song,album,prev,lyric,next,artist
The Singer,Kicking Against The Pricks,Where yesterday the multitude,Screamed and cried my name out for a song,Today the streets are empty,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,Screamed and cried my name out for a song,Today the streets are empty,And the crowds have all gone home,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,Today the streets are empty,And the crowds have all gone home,I pass a million houses,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,And the crowds have all gone home,I pass a million houses,But there is no place that I belong,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,I pass a million houses,But there is no place that I belong,All I knew to give you,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,But there is no place that I belong,All I knew to give you,Was song after song after song,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,All I knew to give you,Was song after song after song,All the truths I tried to tell you,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,Was song after song after song,All the truths I tried to tell you,Were as distant to you as the moon,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,All the truths I tried to tell you,Were as distant to you as the moon,Born two-hundred years too late,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,Were as distant to you as the moon,Born two-hundred years too late,And two-hundred years too soon,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,Born two-hundred years too late,And two-hundred years too soon,I’m a child of this age,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,And two-hundred years too soon,I’m a child of this age,Locked into the pages of your book,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,I’m a child of this age,Locked into the pages of your book,And when I am but dust and clay,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,Locked into the pages of your book,And when I am but dust and clay,And all the children stop to take a look,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,And when I am but dust and clay,And all the children stop to take a look,Will they marvel at the miracles I did perform,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,And all the children stop to take a look,Will they marvel at the miracles I did perform,And the heights I did aspire,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,Will they marvel at the miracles I did perform,And the heights I did aspire,Or will they tear out the pages of the book,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,And the heights I did aspire,Or will they tear out the pages of the book,To light a fire,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,Or will they tear out the pages of the book,To light a fire,With the rain on my face,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,To light a fire,With the rain on my face,There is no place where I belong,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,With the rain on my face,There is no place where I belong,Did you forget this fucking singer so soon?,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,There is no place where I belong,Did you forget this fucking singer so soon?,And did you forget my song?,Nick Cave & The Bad Seeds
The Singer,Kicking Against The Pricks,Did you forget this fucking singer so soon?,And did you forget my song?,,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,,And what costume shall the poor girl wear,To all tomorrow’s parties,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,And what costume shall the poor girl wear,To all tomorrow’s parties,,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,To all tomorrow’s parties,,A hand-me-down dress from who knows where,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,,A hand-me-down dress from who knows where,To all tomorrow’s parties,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,A hand-me-down dress from who knows where,To all tomorrow’s parties,And where will she go and what shall she do,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,To all tomorrow’s parties,And where will she go and what shall she do,When midnight comes around,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,And where will she go and what shall she do,When midnight comes around,She’ll turn once more to Sunday’s gown,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,When midnight comes around,She’ll turn once more to Sunday’s gown,And cry behind the door,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,She’ll turn once more to Sunday’s gown,And cry behind the door,,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,And cry behind the door,,And what costume shall the poor girl wear,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,,And what costume shall the poor girl wear,To all tomorrow’s parties,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,And what costume shall the poor girl wear,To all tomorrow’s parties,,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,To all tomorrow’s parties,,Why silks and plumes of yesterday’s gowns,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,,Why silks and plumes of yesterday’s gowns,To all tomorrow’s parties,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,Why silks and plumes of yesterday’s gowns,To all tomorrow’s parties,And what shall she do with Thursday’s rags,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,To all tomorrow’s parties,And what shall she do with Thursday’s rags,When Monday comes around,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,And what shall she do with Thursday’s rags,When Monday comes around,She’ll turn once more to Sunday’s clown,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,When Monday comes around,She’ll turn once more to Sunday’s clown,And cry behind the door,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,She’ll turn once more to Sunday’s clown,And cry behind the door,,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,And cry behind the door,,And what costume shall the poor girl wear,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,,And what costume shall the poor girl wear,To all tomorrow’s parties,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,And what costume shall the poor girl wear,To all tomorrow’s parties,,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,To all tomorrow’s parties,,For Thursday’s child is Sunday’s clown,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,,For Thursday’s child is Sunday’s clown,For whom none will go mourning,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,For Thursday’s child is Sunday’s clown,For whom none will go mourning,"A blackened shroud, a hand-me-down gown",Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,For whom none will go mourning,"A blackened shroud, a hand-me-down gown","Of rags and silks, a costume",Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,"A blackened shroud, a hand-me-down gown","Of rags and silks, a costume",Fit for one who sits and cries,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,"Of rags and silks, a costume",Fit for one who sits and cries,For all tomorrow’s parties,Nick Cave & The Bad Seeds
All Tomorrow’s Parties,Kicking Against The Pricks,Fit for one who sits and cries,For all tomorrow’s parties,,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,,"By the time I get to Phoenix, she’ll be rising",And she’ll find that note that I left hanging on the door,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,"By the time I get to Phoenix, she’ll be rising",And she’ll find that note that I left hanging on the door,And she’ll laugh when she reads the part,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,And she’ll find that note that I left hanging on the door,And she’ll laugh when she reads the part,That says: “I’m leaving”,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,And she’ll laugh when she reads the part,That says: “I’m leaving”,Cause I’ve left that girl so many times before,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,That says: “I’m leaving”,Cause I’ve left that girl so many times before,,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,Cause I’ve left that girl so many times before,,"And by the time I get to Albuquerque, she’ll be working",Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,,"And by the time I get to Albuquerque, she’ll be working",And she’ll take off time just to give me a call,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,"And by the time I get to Albuquerque, she’ll be working",And she’ll take off time just to give me a call,And she’ll hear that phone keep right on ringing and ringing,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,And she’ll take off time just to give me a call,And she’ll hear that phone keep right on ringing and ringing,"On the wall, yeah oh, that’s all",Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,And she’ll hear that phone keep right on ringing and ringing,"On the wall, yeah oh, that’s all",,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,"On the wall, yeah oh, that’s all",,"And by the time I make Oklahoma, she’ll be sleeping",Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,,"And by the time I make Oklahoma, she’ll be sleeping",She’ll turn softly in her sleep and call my name out low,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,"And by the time I make Oklahoma, she’ll be sleeping",She’ll turn softly in her sleep and call my name out low,And then she’ll cry just to think,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,She’ll turn softly in her sleep and call my name out low,And then she’ll cry just to think,"That I’d really leave her, I left her",Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,And then she’ll cry just to think,"That I’d really leave her, I left her",But time after time after time I tried to tell her so,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,"That I’d really leave her, I left her",But time after time after time I tried to tell her so,But she just didn’t know that I would really go,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,But time after time after time I tried to tell her so,But she just didn’t know that I would really go,That I would really go,Nick Cave & The Bad Seeds
By The Time I Get To Phoenix,Kicking Against The Pricks,But she just didn’t know that I would really go,That I would really go,,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,,"“Oh please, don’t sell me out”",Said the man with the hammer,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,"“Oh please, don’t sell me out”",Said the man with the hammer,Hammering the anvil,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Said the man with the hammer,Hammering the anvil,“I’ve been walking on the road of rocks,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Hammering the anvil,“I’ve been walking on the road of rocks,And I keep on hammering,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,“I’ve been walking on the road of rocks,And I keep on hammering,Keep on hammering,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,And I keep on hammering,Keep on hammering,Keep on hammering,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Keep on hammering,Keep on hammering,Hammering the anvil.”,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Keep on hammering,Hammering the anvil.”,,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Hammering the anvil.”,,“Don’t let the sun go down”,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,,“Don’t let the sun go down”,Said the man with the fire,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,“Don’t let the sun go down”,Said the man with the fire,Firing the furnace,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Said the man with the fire,Firing the furnace,“I’ve been buried in the snow,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Firing the furnace,“I’ve been buried in the snow,And I keep on firing,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,“I’ve been buried in the snow,And I keep on firing,Keep on firing,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,And I keep on firing,Keep on firing,Keep on firing,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Keep on firing,Keep on firing,Firing the furnace.”,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Keep on firing,Firing the furnace.”,,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Firing the furnace.”,,“Don’t talk to me”,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,,“Don’t talk to me”,Said the man with the chisel,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,“Don’t talk to me”,Said the man with the chisel,Chiseling the surface,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Said the man with the chisel,Chiseling the surface,“I’ve been sleeping far too long,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Chiseling the surface,“I’ve been sleeping far too long,And I keep on chiseling,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,“I’ve been sleeping far too long,And I keep on chiseling,Keep on chiseling,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,And I keep on chiseling,Keep on chiseling,Keep on chiseling,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Keep on chiseling,Keep on chiseling,Chiseling the surface.”,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Keep on chiseling,Chiseling the surface.”,,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Chiseling the surface.”,,“I don’t know what you mean”,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,,“I don’t know what you mean”,Said the man with the shovel,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,“I don’t know what you mean”,Said the man with the shovel,Shoveling the ashes,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Said the man with the shovel,Shoveling the ashes,“I’ve been diggin’ in the frozen ground,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Shoveling the ashes,“I’ve been diggin’ in the frozen ground,And I keep on shoveling,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,“I’ve been diggin’ in the frozen ground,And I keep on shoveling,Keep on shoveling,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,And I keep on shoveling,Keep on shoveling,Keep on shoveling,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Keep on shoveling,Keep on shoveling,Shoveling the ashes.”,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Keep on shoveling,Shoveling the ashes.”,,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Shoveling the ashes.”,,Chiseling the surface,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,,Chiseling the surface,Firing the furnace,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Chiseling the surface,Firing the furnace,Hammering the anvil,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Firing the furnace,Hammering the anvil,Hammering the anvil,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Hammering the anvil,Hammering the anvil,,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Hammering the anvil,,“Don’t sell me out”,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,,“Don’t sell me out”,Said the man with the hammer,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,“Don’t sell me out”,Said the man with the hammer,Hammering the anvil,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Said the man with the hammer,Hammering the anvil,“I’ve been walking on the road of rocks,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Hammering the anvil,“I’ve been walking on the road of rocks,And I keep on hammering,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,“I’ve been walking on the road of rocks,And I keep on hammering,Keep on hammering,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,And I keep on hammering,Keep on hammering,Keep on hammering,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Keep on hammering,Keep on hammering,Hammering the anvil.”,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Keep on hammering,Hammering the anvil.”,,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Hammering the anvil.”,,Shoveling the ashes,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,,Shoveling the ashes,Chiseling the surface,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Shoveling the ashes,Chiseling the surface,Firing the furnace,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Chiseling the surface,Firing the furnace,Hammering the anvil,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Firing the furnace,Hammering the anvil,"Keeping on, keeping on, keeping on",Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Hammering the anvil,"Keeping on, keeping on, keeping on",Hammering the anvil,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,"Keeping on, keeping on, keeping on",Hammering the anvil,,Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,Hammering the anvil,,"I’m gonna keep on, keep on, keep on, keep on hammering",Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,,"I’m gonna keep on, keep on, keep on, keep on hammering","I’m gonna keep on, keep on, keep on, keep on hammering",Nick Cave & The Bad Seeds
The Hammer Song,Kicking Against The Pricks,"I’m gonna keep on, keep on, keep on, keep on hammering","I’m gonna keep on, keep on, keep on, keep on hammering",,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,,Something’s gotten hold of my heart,Keeping my soul and my senses apart,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Something’s gotten hold of my heart,Keeping my soul and my senses apart,Something’s gotten into my life,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Keeping my soul and my senses apart,Something’s gotten into my life,Cutting its way through my dreams like a knife,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Something’s gotten into my life,Cutting its way through my dreams like a knife,Turning me up and turning me down,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Cutting its way through my dreams like a knife,Turning me up and turning me down,Making me smile and making me frown,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Turning me up and turning me down,Making me smile and making me frown,,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Making me smile and making me frown,,In a world that was small,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,,In a world that was small,I once lived in a time there was peace with no trouble at all,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,In a world that was small,I once lived in a time there was peace with no trouble at all,But then you came my way,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,I once lived in a time there was peace with no trouble at all,But then you came my way,"And a feeling unknown shook my heart, made me want you to stay",Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,But then you came my way,"And a feeling unknown shook my heart, made me want you to stay",All of my nights and all of my days,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,"And a feeling unknown shook my heart, made me want you to stay",All of my nights and all of my days,,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,All of my nights and all of my days,,I gotta tell you now,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,,I gotta tell you now,Something’s gotten hold of my hand,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,I gotta tell you now,Something’s gotten hold of my hand,Dragging my soul to a beautiful land,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Something’s gotten hold of my hand,Dragging my soul to a beautiful land,Something has invaded my nights,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Dragging my soul to a beautiful land,Something has invaded my nights,Painting my sleep with a colour so bright,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Something has invaded my nights,Painting my sleep with a colour so bright,Changing the grey and changing the blue,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Painting my sleep with a colour so bright,Changing the grey and changing the blue,Scarlet for me and scarlet for you,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Changing the grey and changing the blue,Scarlet for me and scarlet for you,,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Scarlet for me and scarlet for you,,I’ve got to know if this is the real thing,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,,I’ve got to know if this is the real thing,I’ve got to know what’s making my heart sing,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,I’ve got to know if this is the real thing,I’ve got to know what’s making my heart sing,You smile and I am lost for a lifetime,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,I’ve got to know what’s making my heart sing,You smile and I am lost for a lifetime,Each minute spent with you is the right time,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,You smile and I am lost for a lifetime,Each minute spent with you is the right time,"Every hour, every day",Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Each minute spent with you is the right time,"Every hour, every day",You touch me and my mind goes astray,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,"Every hour, every day",You touch me and my mind goes astray,,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,You touch me and my mind goes astray,,I gotta tell you now,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,,I gotta tell you now,Something’s gotten hold of my hand,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,I gotta tell you now,Something’s gotten hold of my hand,Dragging my soul to a beautiful land,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Something’s gotten hold of my hand,Dragging my soul to a beautiful land,Something has invaded my nights,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Dragging my soul to a beautiful land,Something has invaded my nights,Painting my sleep with a colour so bright,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Something has invaded my nights,Painting my sleep with a colour so bright,Changing the grey and changing the blue,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Painting my sleep with a colour so bright,Changing the grey and changing the blue,Scarlet for me and scarlet for you,Nick Cave & The Bad Seeds
Something’s Gotten Hold Of My Heart,Kicking Against The Pricks,Changing the grey and changing the blue,Scarlet for me and scarlet for you,,Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,,Jesus met the woman at the well,Jesus met the woman at the well,Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,Jesus met the woman at the well,Jesus met the woman at the well,"And he told her, everything that she’d done, that she’d done",Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,Jesus met the woman at the well,"And he told her, everything that she’d done, that she’d done",,Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,"And he told her, everything that she’d done, that she’d done",,"And he said, woman, look-a here woman",Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,,"And he said, woman, look-a here woman",Tell me where is your husband?,Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,"And he said, woman, look-a here woman",Tell me where is your husband?,"She said whoa, whoa, whoa, whoa, I don’t have one",Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,Tell me where is your husband?,"She said whoa, whoa, whoa, whoa, I don’t have one",,Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,"She said whoa, whoa, whoa, whoa, I don’t have one",,"He said, woman, look-a here woman",Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,,"He said, woman, look-a here woman",They tell me you have five husbands,Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,"He said, woman, look-a here woman",They tell me you have five husbands,And that man you have now sure ain’t one,Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,They tell me you have five husbands,And that man you have now sure ain’t one,,Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,And that man you have now sure ain’t one,,"She went running, crying, God help me",Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,,"She went running, crying, God help me","She said whoa, whoa, whoa, whoa, you must be the prophet",Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,"She went running, crying, God help me","She said whoa, whoa, whoa, whoa, you must be the prophet","She said whoa, whoa, whoa, whoa, you must be the prophet",Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,"She said whoa, whoa, whoa, whoa, you must be the prophet","She said whoa, whoa, whoa, whoa, you must be the prophet","Because you told me everything that I’ve done, that I’ve done",Nick Cave & The Bad Seeds
Jesus Met The Woman At The Well,Kicking Against The Pricks,"She said whoa, whoa, whoa, whoa, you must be the prophet","Because you told me everything that I’ve done, that I’ve done","Say goodbye, my one true lover",Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,,"Say goodbye, my one true lover",And we’ll steal a lover’s song,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,"Say goodbye, my one true lover",And we’ll steal a lover’s song,How it breaks my heart to leave you,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,And we’ll steal a lover’s song,How it breaks my heart to leave you,Now the carnival has gone,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,How it breaks my heart to leave you,Now the carnival has gone,,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,Now the carnival has gone,,"Oh my love, the dawn is breaking",Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,,"Oh my love, the dawn is breaking",And my tears are falling rain,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,"Oh my love, the dawn is breaking",And my tears are falling rain,For the carnival is over,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,And my tears are falling rain,For the carnival is over,We may never meet again,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,For the carnival is over,We may never meet again,,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,We may never meet again,,Like a drum my heart was beating,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,,Like a drum my heart was beating,And your kiss was sweet as wine,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,Like a drum my heart was beating,And your kiss was sweet as wine,But the joys of love are fleeting,Nick Cave & The Bad Seeds
The Carnival Is Over,Kicking Against The Pricks,And your kiss was sweet as wine,But the joys of love are fleeting,For Pierrot and Columbine,Nick Cave & The Bad Seeds
