song,album,prev,lyric,next,artist
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"dig yourself, LAZARUS!!!!!!","DIG YOURSELF, LAZARUS!!!!!!!!!!!!!!!!!!!","dig yourself, LAZARUS!!!!!!!!",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"DIG YOURSELF, LAZARUS!!!!!!!!!!!!!!!!!!!","dig yourself, LAZARUS!!!!!!!!",(dig yourself back in that hole),Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"dig yourself, LAZARUS!!!!!!!!",(dig yourself back in that hole),I!!!! WANT!!!!! Y/!!!!!!!! TO!!!!!!!! DIG!!!!!!!!!!!!!!!!!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,(dig yourself back in that hole),I!!!! WANT!!!!! Y/!!!!!!!! TO!!!!!!!! DIG!!!!!!!!!!!!!!!!!!!,"yeah, NEW YORK CITY, he had to get out of there",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,I!!!! WANT!!!!! Y/!!!!!!!! TO!!!!!!!! DIG!!!!!!!!!!!!!!!!!!!,"yeah, NEW YORK CITY, he had to get out of there","& san francisco, well, I don’t know",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"yeah, NEW YORK CITY, he had to get out of there","& san francisco, well, I don’t know","& then to LA, where he spent about a day",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"& san francisco, well, I don’t know","& then to LA, where he spent about a day",he thought even the pale sky-stars,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"& then to LA, where he spent about a day",he thought even the pale sky-stars,were smart enough to keep well away,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,he thought even the pale sky-stars,were smart enough to keep well away,from LA!!!!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,were smart enough to keep well away,from LA!!!!!!,"meanwhile Larry made up names for the ladies, like",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,from LA!!!!!!,"meanwhile Larry made up names for the ladies, like",MISS BOO!!!! & MISS QUICK!!!!!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"meanwhile Larry made up names for the ladies, like",MISS BOO!!!! & MISS QUICK!!!!!!!,he stockpiled weapons & took pot shots at the air,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,MISS BOO!!!! & MISS QUICK!!!!!!!,he stockpiled weapons & took pot shots at the air,he feasted on their lovely bodies like a lunatic,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,he stockpiled weapons & took pot shots at the air,he feasted on their lovely bodies like a lunatic,wrapped himself up in their soft yellow hair,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,he feasted on their lovely bodies like a lunatic,wrapped himself up in their soft yellow hair,I can hear chants & incantations,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,wrapped himself up in their soft yellow hair,I can hear chants & incantations,& some guy is mentioning me in his prayers!!!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,I can hear chants & incantations,& some guy is mentioning me in his prayers!!!!!,I don’t know what it is,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,& some guy is mentioning me in his prayers!!!!!,I don’t know what it is,but there is definitely something going on upstairs,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,I don’t know what it is,but there is definitely something going on upstairs,"dig yourself, LAZARUS!!!!!!",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,but there is definitely something going on upstairs,"dig yourself, LAZARUS!!!!!!","DIG YOURSELF, LAZARUS!!!!!!!!!!!!!!!!!!!",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"dig yourself, LAZARUS!!!!!!","DIG YOURSELF, LAZARUS!!!!!!!!!!!!!!!!!!!","dig yourself, LAZARUS!!!!!!!!",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"DIG YOURSELF, LAZARUS!!!!!!!!!!!!!!!!!!!","dig yourself, LAZARUS!!!!!!!!",(dig yourself back in that hole),Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"dig yourself, LAZARUS!!!!!!!!",(dig yourself back in that hole),I!!!! WANT!!!!! Y/!!!!!!!! TO!!!!!!!! DIG!!!!!!!!!!!!!!!!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,(dig yourself back in that hole),I!!!! WANT!!!!! Y/!!!!!!!! TO!!!!!!!! DIG!!!!!!!!!!!!!!!!!!,"well NEW YORK CITY, man",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,I!!!! WANT!!!!! Y/!!!!!!!! TO!!!!!!!! DIG!!!!!!!!!!!!!!!!!!,"well NEW YORK CITY, man","SAN FRANCISCO, LA (I don’t know)",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"well NEW YORK CITY, man","SAN FRANCISCO, LA (I don’t know)",Larry grew increasingly neurotic & obscene!!!!!!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"SAN FRANCISCO, LA (I don’t know)",Larry grew increasingly neurotic & obscene!!!!!!!!,HE NEVER ASKED TO BE RAISED UP FROM THE TOMB!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,Larry grew increasingly neurotic & obscene!!!!!!!!,HE NEVER ASKED TO BE RAISED UP FROM THE TOMB!!!,no one ever actually asked him to forsake his DREAMS!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,HE NEVER ASKED TO BE RAISED UP FROM THE TOMB!!!,no one ever actually asked him to forsake his DREAMS!!!,"anyway, to cut a long story short",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,no one ever actually asked him to forsake his DREAMS!!!,"anyway, to cut a long story short",fame finally found him,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"anyway, to cut a long story short",fame finally found him,mirrors became his torturers,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,fame finally found him,mirrors became his torturers,cameras snapped him at every chance,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,mirrors became his torturers,cameras snapped him at every chance,the women all went back to their homes,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,cameras snapped him at every chance,the women all went back to their homes,& their husbands,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,the women all went back to their homes,& their husbands,(secret smiles in the corners of their mouths),Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,& their husbands,(secret smiles in the corners of their mouths),he ended up like so many of them do,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,(secret smiles in the corners of their mouths),he ended up like so many of them do,back on the streets of,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,he ended up like so many of them do,back on the streets of,NEW YORK CITY!!!!!!!!! (crowd) !!!!!!!!!!!!!!!!!!!!!!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,back on the streets of,NEW YORK CITY!!!!!!!!! (crowd) !!!!!!!!!!!!!!!!!!!!!!!!,in a soup queue/,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,NEW YORK CITY!!!!!!!!! (crowd) !!!!!!!!!!!!!!!!!!!!!!!!,in a soup queue/,a dope fiend/ (a slave),Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,in a soup queue/,a dope fiend/ (a slave),then prison/ then the madhouse/,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,a dope fiend/ (a slave),then prison/ then the madhouse/,then the grave,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,then prison/ then the madhouse/,then the grave,O POOR LARRY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,then the grave,O POOR LARRY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,but what do we really know of the dead,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,O POOR LARRY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,but what do we really know of the dead,& who actually cares?????????!!!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,but what do we really know of the dead,& who actually cares?????????!!!!!,I don’t know what it is,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,& who actually cares?????????!!!!!,I don’t know what it is,but there is definitely something going on upstairs,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,I don’t know what it is,but there is definitely something going on upstairs,"dig yourself, LAZARUS!!!!!!",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,but there is definitely something going on upstairs,"dig yourself, LAZARUS!!!!!!","DIG YOURSELF, LAZARUS!!!!!!!!!!!!!!!!!!!",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"dig yourself, LAZARUS!!!!!!","DIG YOURSELF, LAZARUS!!!!!!!!!!!!!!!!!!!","dig yourself, LAZARUS!!!!!!!!",Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"DIG YOURSELF, LAZARUS!!!!!!!!!!!!!!!!!!!","dig yourself, LAZARUS!!!!!!!!",(dig yourself back in that hole),Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,"dig yourself, LAZARUS!!!!!!!!",(dig yourself back in that hole),I!!!! WANT!!!!! Y/!!!!!!!! TO!!!!!!!! DIG!!!!!!!!!!!!!!!!!!!,Nick Cave & The Bad Seeds
DIG!!! LAZARUS DIG!!!,DIG!!! LAZARUS DIG!!!,(dig yourself back in that hole),I!!!! WANT!!!!! Y/!!!!!!!! TO!!!!!!!! DIG!!!!!!!!!!!!!!!!!!!,,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,,Little Janie she wakes up from a dream,a gun like a jawbone down the waistband of her jeans,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,Little Janie she wakes up from a dream,a gun like a jawbone down the waistband of her jeans,mr Sandman can recite today’s lesson in his sleep,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,a gun like a jawbone down the waistband of her jeans,mr Sandman can recite today’s lesson in his sleep,he says,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,mr Sandman can recite today’s lesson in his sleep,he says,(there oughta be a law against me going down on the street),Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,he says,(there oughta be a law against me going down on the street),little Janie pipes up & she says!!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,(there oughta be a law against me going down on the street),little Janie pipes up & she says!!!!!,we’re GONNA HAVE A REAL COOL TIME TONITE!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,little Janie pipes up & she says!!!!!,we’re GONNA HAVE A REAL COOL TIME TONITE!!!!,down the back of Janie’s jeans she had the jawbone of an ass,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,we’re GONNA HAVE A REAL COOL TIME TONITE!!!!,down the back of Janie’s jeans she had the jawbone of an ass,mr Sandman runs around the corner,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,down the back of Janie’s jeans she had the jawbone of an ass,mr Sandman runs around the corner,trying to head her off at the pass,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,mr Sandman runs around the corner,trying to head her off at the pass,he sticks his head over the fence and yells,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,trying to head her off at the pass,he sticks his head over the fence and yells,something way too fast,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,he sticks his head over the fence and yells,something way too fast,(it’s today’s lesson),Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,something way too fast,(it’s today’s lesson),something about the,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,(it’s today’s lesson),something about the,CORRUPTION OF THE WORKING CLASS!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,something about the,CORRUPTION OF THE WORKING CLASS!!!!,little Janie wakes up on the floor & she says!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,CORRUPTION OF THE WORKING CLASS!!!!,little Janie wakes up on the floor & she says!!!!,we’re GONNA HAVE A REAL COOL TIME TONITE!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,little Janie wakes up on the floor & she says!!!!,we’re GONNA HAVE A REAL COOL TIME TONITE!!!!,(Janie says we are all such a crush of want half-mad w/ loss we are,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,we’re GONNA HAVE A REAL COOL TIME TONITE!!!!,(Janie says we are all such a crush of want half-mad w/ loss we are,violated in our sleep & we weep & we toss & we turn & we,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,(Janie says we are all such a crush of want half-mad w/ loss we are,violated in our sleep & we weep & we toss & we turn & we,burn we are,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,violated in our sleep & we weep & we toss & we turn & we,burn we are,hypnotised we are cross-eyed we are pimped we are bitched we are told,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,burn we are,hypnotised we are cross-eyed we are pimped we are bitched we are told,such monstrous lies—),Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,hypnotised we are cross-eyed we are pimped we are bitched we are told,such monstrous lies—),Janie wakes up & she says,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,such monstrous lies—),Janie wakes up & she says,we’re GONNA HAVE A REAL COOL TIME TONITE!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,Janie wakes up & she says,we’re GONNA HAVE A REAL COOL TIME TONITE!!!!,mr. Sandman has a certain appetite for Janie in repose,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,we’re GONNA HAVE A REAL COOL TIME TONITE!!!!,mr. Sandman has a certain appetite for Janie in repose,he digs her pretty knees & that she is completely naked,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,mr. Sandman has a certain appetite for Janie in repose,he digs her pretty knees & that she is completely naked,underneath all her clothes,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,he digs her pretty knees & that she is completely naked,underneath all her clothes,he likes to congregate around the intersection of Janie’s jeans,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,underneath all her clothes,he likes to congregate around the intersection of Janie’s jeans,mr. Sandman the inseminator,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,he likes to congregate around the intersection of Janie’s jeans,mr. Sandman the inseminator,opens her up like a love-letter & enters her dreams,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,mr. Sandman the inseminator,opens her up like a love-letter & enters her dreams,little Janie wakes up & she says!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,opens her up like a love-letter & enters her dreams,little Janie wakes up & she says!!!!,we’re GONNA HAVE A REAL good TIME TONITE!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,little Janie wakes up & she says!!!!,we’re GONNA HAVE A REAL good TIME TONITE!!!!,o yeah little Janie wakes up & she says!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,we’re GONNA HAVE A REAL good TIME TONITE!!!!,o yeah little Janie wakes up & she says!!!!,we’re GONNA HAVE A REAL good TIME TONITE!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,o yeah little Janie wakes up & she says!!!!,we’re GONNA HAVE A REAL good TIME TONITE!!!!,TONITE!!!! TONITE!!!! TONITE!!!!! CMON!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,we’re GONNA HAVE A REAL good TIME TONITE!!!!,TONITE!!!! TONITE!!!! TONITE!!!!! CMON!!!!,CMON!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,TONITE!!!! TONITE!!!! TONITE!!!!! CMON!!!!,CMON!!!!,CMON!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,CMON!!!!,CMON!!!!,CMON!!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,CMON!!!!,CMON!!!!!,CMON!!!!!!!,Nick Cave & The Bad Seeds
Today’s Lesson,DIG!!! LAZARUS DIG!!!,CMON!!!!!,CMON!!!!!!!,,Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,,when I came up from out of the meat-locker,the city was gone,Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,when I came up from out of the meat-locker,the city was gone,the sky was full of lights,Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,the city was gone,the sky was full of lights,the snow provides a silent cover,Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,the sky was full of lights,the snow provides a silent cover,"in moonland, under the stars",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,the snow provides a silent cover,"in moonland, under the stars","under the sn&, I followed this car",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"in moonland, under the stars","under the sn&, I followed this car","& I followed that car, through the s&",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"under the sn&, I followed this car","& I followed that car, through the s&","through the snow, I turn on the radio",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"& I followed that car, through the s&","through the snow, I turn on the radio","I listen to the deejay, & it must feel nice",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"through the snow, I turn on the radio","I listen to the deejay, & it must feel nice","it must feel nice to know, that somebody needs you",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"I listen to the deejay, & it must feel nice","it must feel nice to know, that somebody needs you","& everything moves slow, under the stars",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"it must feel nice to know, that somebody needs you","& everything moves slow, under the stars","under the ash, through the s&",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"& everything moves slow, under the stars","under the ash, through the s&","& the night drifts in, the snow provides a silent cover",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"under the ash, through the s&","& the night drifts in, the snow provides a silent cover","& I’m not your favourite lover, I turn on the radio",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"& the night drifts in, the snow provides a silent cover","& I’m not your favourite lover, I turn on the radio",& it must feel nice,Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"& I’m not your favourite lover, I turn on the radio",& it must feel nice,"o very very nice to know, that somebody needs you",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,& it must feel nice,"o very very nice to know, that somebody needs you","& the chilly winds blow, under the snow",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"o very very nice to know, that somebody needs you","& the chilly winds blow, under the snow","under the stars, the whispering deejay",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"& the chilly winds blow, under the snow","under the stars, the whispering deejay","on the radio, the whispering deejay",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"under the stars, the whispering deejay","on the radio, the whispering deejay","on the radio, I’m not yr favourite lover",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"on the radio, the whispering deejay","on the radio, I’m not yr favourite lover","I’m not yr favourite lover, & It must feel nice",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"on the radio, I’m not yr favourite lover","I’m not yr favourite lover, & It must feel nice",to leave no trace (no trace at all),Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"I’m not yr favourite lover, & It must feel nice",to leave no trace (no trace at all),"but somebody needs you, and that somebody is me",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,to leave no trace (no trace at all),"but somebody needs you, and that somebody is me","under the stars, under the snow",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"but somebody needs you, and that somebody is me","under the stars, under the snow",(yr eyes were closed,Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"under the stars, under the snow",(yr eyes were closed,you were playing w/ the buttons on yr coat,Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,(yr eyes were closed,you were playing w/ the buttons on yr coat,in the back of that car),Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,you were playing w/ the buttons on yr coat,in the back of that car),"in moonl&, under the stars",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,in the back of that car),"in moonl&, under the stars","in moonl&, & I followed that car",Nick Cave & The Bad Seeds
Moonland,DIG!!! LAZARUS DIG!!!,"in moonl&, under the stars","in moonl&, & I followed that car",,Nick Cave & The Bad Seeds
